20000097,6,2019-01-15,15:52:17.012,2019-01-15,15:52:19.012
20000097,7,2019-01-15,15:52:20.012,2019-01-15,15:52:51.008
20000098,0,2019-01-15,15:52:52.009,2019-01-15,15:53:41.004
20000099,0,2019-01-15,15:54:05.001,2019-01-15,15:59:16.967
20000101,4,2019-01-15,16:13:03.878,2019-01-15,16:13:10.878
20000101,5,2019-01-15,16:13:11.878,2019-01-15,16:13:13.877
20000101,6,2019-01-15,16:13:14.877,2019-01-15,16:13:16.877
20000101,7,2019-01-15,16:13:17.877,2019-01-15,16:13:19.876
20000101,8,2019-01-15,16:13:20.877,2019-01-15,16:14:14.870
20000101,9,2019-01-15,16:14:15.870,2019-01-15,16:14:17.870
20000101,10,2019-01-15,16:14:18.870,2019-01-15,16:14:20.870
20000101,11,2019-01-15,16:14:21.869,2019-01-15,16:15:12.865
20000101,12,2019-01-15,16:15:13.864,2019-01-15,16:26:10.093
20000102,0,2019-01-15,16:26:14.092,2019-01-15,16:26:16.092
20000102,1,2019-01-15,16:26:17.092,2019-01-15,16:26:19.091
20000102,2,2019-01-15,16:26:20.092,2019-01-15,16:26:22.091
20000102,3,2019-01-15,16:26:23.091,2019-01-15,16:26:29.091
20000103,0,2019-01-15,17:24:52.948,2019-01-15,17:33:11.892
20000104,0,2019-01-15,18:50:05.622,2019-01-15,18:57:56.568
20000105,3,2019-01-17,21:31:23.051,2019-01-17,21:31:30.051
20000105,4,2019-01-17,21:31:31.051,2019-01-17,21:31:33.051
20000105,5,2019-01-17,21:31:34.051,2019-01-17,21:31:36.051
20000105,6,2019-01-17,21:31:37.051,2019-01-17,21:31:39.051
20000105,7,2019-01-17,21:31:40.051,2019-01-17,21:32:34.051
20000105,8,2019-01-17,21:32:35.051,2019-01-17,21:32:37.051
20000105,9,2019-01-17,21:32:38.051,2019-01-17,21:32:40.051
20000105,10,2019-01-17,21:32:41.051,2019-01-17,21:33:27.051
20000107,0,2019-01-18,08:56:46.070,2019-01-18,08:56:50.069
20000107,1,2019-01-18,08:56:51.070,2019-01-18,08:56:53.070
20000107,2,2019-01-18,08:56:54.070,2019-01-18,08:56:56.070
20000108,0,2019-01-18,08:58:24.070,2019-01-18,08:58:28.070
20000108,1,2019-01-18,08:58:29.070,2019-01-18,08:58:31.070
20000108,2,2019-01-18,08:58:32.070,2019-01-18,08:58:34.070
20000109,0,2019-01-18,08:59:03.070,2019-01-18,08:59:05.070
20000109,1,2019-01-18,08:59:06.070,2019-01-18,08:59:08.069
20000109,2,2019-01-18,08:59:09.070,2019-01-18,08:59:11.070
